Conglomerado,Anio,Fecha_cgl,Estado,Municipio,Formato,Tipo_cgl_estandar,Monitoreo,Muestreado,Cubierta_Vegetal,Tenencia,Altitud,Pendiete_promedio,Fisiografia,Exposicion,Veg_prim_levantada,Veg_sec_levanatda,Sitios_x_cgl,Sitio_1,Sitio_2,Sitio_3,Sitio_4,X,Y
77081,2009,26/05/2009,Oaxaca,San Juan Ozolotepec,Bosque,Inaccesible (social),No,0,No,Comunal,0,0,No aplica,No aplica,NA,VSna,1,1,0,0,0,-96.13219378,16.09722189
73769,2009,08/05/2009,Oaxaca,San Miguel Quetzaltepec,Bosque,Inicial,No,1,Si,Comunal,1029,50,Ladera,Noreste,BQP,VSn,4,1,1,1,1,-95.76774933,16.93999967
68636,2009,04/09/2009,Oaxaca,Concepcion Buenavista,Selva,Inicial,No,1,Si,Comunal,1806,30,Ladera,Noreste,SBC,VSA,4,1,1,1,1,-97.42055489,18.03972189
68902,2009,01/05/2009,Oaxaca,San Pedro Teutila,Bosque,Inicial,No,1,Si,Comunal,1840,60,Ladera,Noroeste,BM,VSA,3,1,0,1,1,-96.62133267,17.96655556
74172,2009,28/05/2009,Oaxaca,San Pedro Quiatoni,Bosque,Inicial,No,1,Si,Comunal,1446,90,Ladera,Norte,BPQ,VSaa,4,1,1,1,1,-96.05277778,16.86136111
70059,2009,11/06/2009,Oaxaca,San Miguel Tequixtepec,Bosque,Inicial,Si,1,Si,Comunal,2090,10,Lomerio,Oeste,BJ,VSaa,4,1,1,1,1,-97.33527744,17.76583333
73739,2009,21/06/2009,Oaxaca,San Miguel Piedras,Bosque,Inicial,No,1,Si,Comunal,2156,30,Ladera,Norte,BQP,VSA,4,1,1,1,1,-97.17361044,16.99222189
74137,2009,07/06/2009,Oaxaca,Santa Lucia Monteverde,Bosque,Inicial,No,1,Si,Ejidal,2180,17,Meseta,Noroeste,BP,VSA,4,1,1,1,1,-97.69219411,16.91777711
73937,2009,08/06/2009,Oaxaca,Chalcatongo de Hidalgo,Bosque,Inicial,No,1,Si,Comunal,2840,3,Meseta,Noroeste,BP,VSn,4,1,1,1,1,-97.55022222,16.95888889
74414,2009,05/03/2009,Oaxaca,San Miguel Chimalapa,Bosque,Inicial,No,1,Si,Comunal,1166,60,Lomerio,Sureste,BPQ,VSaa,4,1,1,1,1,-94.08999967,16.72472156
72935,2009,20/03/2009,Oaxaca,San Juan Mazatlan,Bosque,Inicial,No,1,Si,Comunal,545,50,Ladera,Este,BC,VSn,4,1,1,1,1,-95.43138822,17.10636111
74182,2009,18/03/2009,Oaxaca,Santiago Lachiguiri,Bosque,Inaccesible (social),No,0,No,Comunal,0,0,No aplica,No aplica,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
72665,2009,17/06/2009,Oaxaca,San Sebastian Tecomaxtlahuac,Bosque,Inicial,No,1,Si,Comunal,1642,40,Lomerio,Sureste,BQ,VSA,4,1,1,1,1,-98.105,17.24527744
72880,2009,18/06/2009,Oaxaca,Santiago Juxtlahuaca,Bosque,Inicial,No,1,Si,Comunal,3097,20,Ladera,Norte,BM,VSaa,4,1,1,1,1,-98.00908333,17.19530522
76728,2009,30/06/2009,Oaxaca,San Sebastian Rio Hondo,Bosque,Inicial,No,1,Si,Comunal,2183,70,Ladera,Este,BPQ,VSn,4,1,1,1,1,-96.40605556,16.24294411
76556,2009,06/06/2009,Oaxaca,Santiago Tetepec,Selva,Inicial,No,1,No,Comunal,1330,20,Valle,Suroeste,NA,VSna,4,1,1,1,1,-97.66388889,16.33027711
76960,2009,27/06/2009,Oaxaca,San Miguel Coatlan,Bosque,Inicial,No,1,Si,Comunal,1767,60,Barranca,Este,BQP,VSA,4,1,1,1,1,-96.68930522,16.16338889
74132,2009,01/06/2009,Oaxaca,Putla Villa de Guerrero,Selva,Inicial,No,1,Si,Ejidal,1218,30,Ladera,Oeste,SMS,VSaa,4,1,1,1,1,-97.926666,16.924416
70513,2009,10/06/2009,Oaxaca,San Juan Bautista Coixtlahua,Bosque,Inicial,No,1,Si,Comunal,2372,30,Lomerio,Este,BQ,VSaa,4,1,1,1,1,-97.38555522,17.67694378
76870,2009,07/06/2009,Oaxaca,Magdalena Tequisistlan,Selva,Inicial,No,1,Si,Comunal,701,70,Ladera,Noreste,SBC,VSA,3,1,1,1,0,-95.61580556,16.16611111
68138,2009,02/08/2009,Oaxaca,San Antonio Nanahuatípam,Selva,Inicial,No,1,Si,Ejidal,850,40,Ladera,Suroeste,SBC,VSn,4,1,1,1,1,-97.13388856,18.12111044
71657,2009,15/04/2009,Oaxaca,San Juan Cotzocon,Bosque,Inicial,No,1,Si,Propiedad Particular,163,60,Ladera,Norte,BC,VSA,4,1,1,1,1,-95.51222222,17.38111044
73779,2009,04/04/2009,Oaxaca,Guevea de Humboldt,Bosque,Inicial,No,1,Si,Comunal,766,60,Ladera,Norte,BM,VSA,4,1,1,1,1,-95.29947189,16.91980489
72950,2009,23/02/2009,Oaxaca,Matias Romero,Selva,Inicial,No,1,Si,Propiedad Particular,172,20,Ladera,Oeste,SAP,VSA,4,1,1,1,1,-94.72805489,17.07355489
76450,2009,04/06/2009,Oaxaca,Magdalena Tequisistlan,Bosque,Inicial,No,1,Si,Comunal,840,20,Lomerio,Sureste,BP,VSA,4,1,1,1,1,-95.65611111,16.30333333
74948,2009,28/06/2009,Oaxaca,Santiago Textitlan,Bosque,Inicial,No,1,Si,Comunal,1886,90,Ladera,Suroeste,BQP,VSA,1,1,0,0,0,-97.32333267,16.72613822
66438,2009,08/05/2009,Oaxaca,Acatlan de Perez Figueroa,Selva,Inicial,No,1,Si,Ejidal,308,20,Ladera,Noroeste,SAP,VSA,4,1,1,1,1,-96.50863889,18.37111044
74596,2009,14/03/2009,Oaxaca,Asuncion Ixtaltepec,Selva,Inicial,No,1,Si,Ejidal,342,50,Ladera,Noreste,SMQ,VSh,4,1,1,1,1,-94.93391633,16.722166
69833,2009,15/07/2009,Oaxaca,Santa Maria Ixcatlan,Bosque,Inicial,No,1,Si,Comunal,2278,25,Ladera,Sureste,BQ,VSaa,4,1,1,1,1,-97.19222189,17.80638889
76300,2009,04/03/2009,Oaxaca,Juchitán de Zaragoza,Selva,Inicial,No,1,Si,Comunal,1,1,Planicie,Zenital,SBK,VSaa,4,1,1,1,1,-95.04777744,16.32111044
74202,2009,28/03/2009,Oaxaca,Santa Maria Chimalapa,Selva,Inaccesible (social),No,0,No,Comunal,0,0,No aplica,No aplica,NA,VSna,1,1,0,0,0,-94.64861078,16.79861078
74334,2009,17/06/2009,Oaxaca,San Andres Cabecera Nueva,Bosque,Inicial,No,1,Si,Propiedad Particular,945,80,Ladera,Oeste,BQ,VSA,3,1,1,1,0,-97.83416633,16.87663822
73932,2009,18/06/2009,Oaxaca,Santiago Nuyoo,Bosque,Inicial,No,1,Si,Comunal,1500,90,Ladera,Norte,BP,VSn,2,1,0,0,1,-97.78447189,16.96552778
75532,2009,18/06/2009,Oaxaca,Santo Domingo Teojomulco,Bosque,Inicial,No,1,Si,Comunal,1340,40,Lomerio,Este,BPQ,VSn,4,1,1,1,1,-97.281416,16.58941633
70079,2009,29/06/2009,Oaxaca,San Juan Bautista Valle Naci,Selva,Inicial,No,1,Si,Ejidal,459,90,Ladera,Norte,SAP,VSA,1,1,0,0,0,-96.39249967,17.733333
69843,2009,31/07/2009,Oaxaca,San Juan Tepeuxila,Bosque,Inicial,No,1,Si,Comunal,1826,80,Ladera,Sur,BM,VSn,3,1,0,1,1,-96.72055489,17.79061078
77263,2009,19/05/2009,Oaxaca,San Sebastian Coatlan,Bosque,Inicial,No,1,Si,Comunal,660,60,Ladera,Sureste,BQ,VSaa,4,1,1,1,1,-96.88055489,16.03472189
74769,2009,27/05/2009,Oaxaca,San Dionisio Ocotepec,Bosque,Inaccesible (social),No,0,No,Comunal,0,0,No aplica,No aplica,NA,VSna,1,1,0,0,0,-96.24552744,16.733583
75537,2009,19/06/2009,Oaxaca,San Vicente Lachixio,Bosque,Inicial,No,1,Si,Comunal,1777,50,Ladera,Norte,BQP,VSn,4,1,1,1,1,-97.04752744,16.58158267
68398,2009,25/04/2009,Oaxaca,Huautepec,Bosque,Inicial,No,1,Si,Comunal,1248,70,Ladera,Sur,BM,VSaa,4,1,1,1,1,-96.80472222,18.065
72471,2009,17/06/2009,Oaxaca,Magdalena Jaltepec,Bosque,Inicial,No,1,Si,Comunal,2035,25,Ladera,Sureste,BQ,VSA,4,1,1,1,1,-97.25805556,17.26611111
71868,2009,08/04/2009,Oaxaca,Santiago Yaveo,Selva,Inaccesible (social),Si,0,No,Comunal,0,0,No aplica,No aplica,NA,VSna,1,1,0,0,0,-95.65527778,17.34194411
74739,2009,07/06/2009,Oaxaca,Santa Cruz Itundujia,Bosque,Inicial,No,1,No,Comunal,2390,13,Terraza,Noroeste,BP,VSA,4,1,1,1,1,-97.64972189,16.78111044
70960,2009,23/06/2009,Oaxaca,Villa de Chilapa de Diaz,Selva,Inicial,No,1,Si,Comunal,1715,60,Ladera,Este,SBC,VSA,4,1,1,1,1,-97.67119378,17.59519411
71211,2009,03/07/2009,Oaxaca,Ixtlan de Juarez,Bosque,Inicial,No,1,Si,Comunal,1862,60,Ladera,Este,BP,VSA,4,1,1,1,1,-96.40163889,17.50755556
77144,2009,13/06/2009,Oaxaca,Santa Maria Huazolotitlán,Selva,Inicial,No,1,Si,Ejidal,114,30,Lomerio,Noroeste,SBC,VSaa,4,1,1,1,1,-97.90388889,16.11166667
72496,2009,20/07/2009,Oaxaca,Totontepec Villa de Morelos,Bosque,Inicial,No,1,Si,Comunal,1868,70,Ladera,Oeste,BM,VSn,4,1,1,1,1,-96.08419411,17.22424933
75517,2009,09/06/2009,Oaxaca,Santa Maria Ipalapa,Bosque,Inicial,No,1,Si,Ejidal,1881,30,Ladera,Norte,BQ,VSA,4,1,1,1,1,-97.98252711,16.61002778
70069,2009,28/07/2009,Oaxaca,San Juan Tepeuxila,Bosque,Inicial,No,1,Si,Comunal,2174,45,Ladera,Sur,BQP,VSn,4,1,1,1,1,-96.86388889,17.75027778
76970,2009,09/07/2009,Oaxaca,San Juan Ozolotepec,Bosque,Inicial,No,1,Si,Comunal,2516,80,Barranca,Oeste,BPQ,VSA,3,1,1,0,1,-96.22330489,16.14586078
73302,2009,10/06/2009,Oaxaca,Santiago Juxtlahuaca,Bosque,Inaccesible (social),No,0,No,Comunal,0,0,No aplica,No aplica,NA,VSna,1,1,0,0,0,-98.06188889,17.10863889
70084,2009,10/06/2009,Oaxaca,Ayotzintepec,Selva,Inicial,No,1,Si,Ejidal,601,50,Ladera,Sur,SAP,VSA,4,1,1,1,1,-96.15341667,17.72611044
73952,2009,22/07/2009,Oaxaca,Santa Ines del Monte,Bosque,Inicial,No,1,Si,Comunal,2097,70,Ladera,Sureste,BQ,VSn,4,1,1,1,1,-96.84722189,16.93611078
73987,2009,09/03/2009,Oaxaca,Santo Domingo Petapa,Bosque,Inicial,No,1,Si,Comunal,605,70,Ladera,Oeste,BM,VSA,4,1,1,1,1,-95.20777778,16.87027711
75205,2009,07/03/2009,Oaxaca,Santiago Niltepec,Selva,Inicial,No,1,Si,Propiedad Particular,65,0,Planicie,Zenital,SBC,VSn,4,1,1,1,1,-94.66055556,16.57333267
76102,2009,30/05/2009,Oaxaca,San Carlos Yautepec,Bosque,Inicial,No,1,Si,Comunal,1754,70,Ladera,Noroeste,BQP,VSn,3,1,1,1,0,-96.07194378,16.41055556
76940,2009,28/05/2009,Oaxaca,Villa de Tututepec de Melcho,Selva,Inicial,No,1,Si,Comunal,150,23,Barranca,Noroeste,SMQ,VSaa,4,1,1,1,1,-97.62147156,16.19386078
76965,2009,01/07/2009,Oaxaca,San Mateo Rio Hondo,Bosque,Inicial,No,1,Si,Propiedad Particular,2406,50,Ladera,Noroeste,BQP,VSn,4,1,1,1,1,-96.45644444,16.15466667
68656,2009,30/04/2009,Oaxaca,San Lucas Ojitlan,Selva,Inicial,No,1,Si,Propiedad Particular,159,60,Ladera,Norte,SAP,VSaa,4,1,1,1,1,-96.47583267,18.00777778
72725,2009,11/04/2009,Oaxaca,San Juan Mazatlan,Selva,Inicial,No,1,Si,Comunal,291,30,Lomerio,Este,SAP,VSA,1,1,0,0,0,-95.288333,17.14527744
76955,2009,13/06/2009,Oaxaca,San Jeronimo Coatlan,Bosque,Inicial,No,1,Si,Ejidal,1330,50,Ladera,Sureste,BQP,VSA,4,1,1,1,1,-96.92222156,16.17161044
70289,2009,27/06/2009,Oaxaca,San Juan Bautista Coixtlahua,Bosque,Inicial,No,1,Si,Comunal,2592,10,Meseta,Zenital,BQ,VSn,4,1,1,1,1,-97.24249967,17.71749933
72715,2009,29/04/2009,Oaxaca,San Juan Cotzocon,Bosque,Inicial,No,1,Si,Comunal,795,40,Lomerio,Noroeste,BM,VSA,4,1,1,1,1,-95.7575,17.16555556
71000,2009,03/05/2009,Oaxaca,San Juan Lalana,Selva,Inicial,No,1,Si,Comunal,267,70,Lomerio,Sur,SAP,VSA,4,1,1,1,1,-95.78805522,17.52861044
70089,2009,05/05/2009,Oaxaca,Santiago Jocotepec,Selva,Inicial,No,1,Si,Comunal,174,20,Lomerio,Noreste,SAP,VSA,2,1,1,0,0,-95.92138822,17.71497222
70274,2009,05/07/2009,Oaxaca,San Marcos Arteaga,Bosque,Inicial,No,1,Si,Comunal,2294,60,Ladera,Noreste,BQ,VSn,4,1,1,1,1,-97.94947189,17.738333
76270,2009,30/05/2009,Oaxaca,San Luis Amatlan,Selva,Inicial,No,1,Si,Comunal,1345,30,Ladera,Sureste,SBC,VSn,4,1,1,1,1,-96.44727744,16.38002711
77563,2009,25/05/2009,Oaxaca,Santa Maria Tonameca,Selva,Inicial,No,1,Si,Comunal,281,40,Ladera,Suroeste,SMS,VSaa,4,1,1,1,1,-96.74772189,15.85002778
73159,2009,12/03/2009,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Comunal,184,40,Lomerio,Sur,SAP,VSA,4,1,1,1,1,-94.87086044,17.03527744
77432,2009,16/05/2009,Oaxaca,Santa Maria Colotepec,Selva,Inicial,No,1,Si,Comunal,190,20,Ladera,Noreste,SMS,VSA,4,1,1,1,1,-96.928916,15.94524967
76260,2009,06/06/2009,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,1698,70,Ladera,Sur,BQ,VSA,4,1,1,1,1,-96.91394444,16.39669411
76546,2009,07/06/2009,Oaxaca,Santiago Pinotepa Nacional,Selva,Inicial,No,1,Si,Ejidal,1269,40,Ladera,Noroeste,SBC,VSA,4,1,1,1,1,-98.13049933,16.343333
76621,2009,05/03/2009,Oaxaca,San Francisco del Mar,Selva,Inicial,No,1,Si,Comunal,1,0,Planicie,Zenital,SBC,VSn,4,1,1,1,1,-94.63305489,16.21083333
74591,2009,06/04/2009,Oaxaca,Santo Domingo Petapa,Selva,Inicial,No,1,Si,Comunal,559,30,Ladera,Noreste,SMQ,VSA,4,1,1,1,1,-95.16763822,16.73263822
77506,2009,18/07/2009,Oaxaca,San Agustin Loxicha,Selva,Inicial,No,1,Si,Comunal,481,20,Ladera,Noreste,SMQ,VSA,4,1,1,1,1,-96.60669444,15.88999967
75942,2009,03/04/2009,Oaxaca,Santa Maria Mixtequilla,Selva,Inicial,No,1,Si,Propiedad Federal,107,0,Lomerio,Zenital,SBC,VSaa,4,1,1,1,1,-95.23002711,16.41972156
77051,2009,27/05/2009,Oaxaca,Villa de Tututepec de Melcho,Selva,Inicial,No,1,Si,Comunal,560,23,Lomerio,Suroeste,SMS,VSn,4,1,1,1,1,-97.52972156,16.14611078
76097,2009,29/05/2009,Oaxaca,San Jose Lachiguiri,Selva,Inicial,No,1,Si,Comunal,1377,70,Ladera,Noreste,SBC,VSaa,3,1,1,0,1,-96.30594444,16.41963822
76566,2009,14/07/2009,Oaxaca,Santa Catarina Juquila,Bosque,Inicial,No,1,Si,Comunal,1429,45,Ladera,Noroeste,BPQ,VSn,4,1,1,1,1,-97.19719411,16.31611111
76576,2009,26/07/2009,Oaxaca,Santa Ana,Bosque,Inicial,No,1,Si,Comunal,2217,30,Ladera,Sur,BQ,VSn,3,1,1,1,0,-96.73083267,16.30027778
76708,2009,23/05/2009,Oaxaca,San Juan Quiahije,Bosque,Inicial,No,1,Si,Comunal,1160,90,Ladera,Suroeste,BPQ,VSA,1,1,0,0,0,-97.33863856,16.27533267
75902,2009,08/06/2009,Oaxaca,Villa Sola de Vega,Bosque,Inicial,No,1,Si,Comunal,1868,40,Ladera,Noreste,BQP,VSA,3,1,1,0,1,-97.09749967,16.49305522
69818,2009,03/07/2009,Oaxaca,San Jeronimo Silacayoapilla,Bosque,Inicial,No,1,Si,Comunal,2045,20,Ladera,Norte,BQP,VSA,4,1,1,1,1,-97.89969411,17.82749933
70493,2009,09/07/2009,Oaxaca,San Miguel Ahuehuetitlan,Selva,Inicial,No,1,Si,Comunal,1970,17,Lomerio,Sureste,SBC,VSA,4,1,1,1,1,-98.32374933,17.70416667
75897,2009,17/06/2009,Oaxaca,San Jacinto Tlacotepec,Bosque,Inicial,No,1,Si,Comunal,669,50,Ladera,Sur,BP,VSA,4,1,1,1,1,-97.33111044,16.50086111
72925,2009,07/08/2009,Oaxaca,Santa Maria Alotepec,Bosque,Inicial,No,1,No,Comunal,1309,40,Lomerio,Noroeste,NA,VSna,4,1,1,1,1,-95.90030556,17.12627711
72750,2009,02/02/2009,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Ejidal,89,10,Lomerio,Norte,SAP,VSaa,4,1,1,1,1,-94.11611111,17.08777744
75704,2009,09/06/2009,Oaxaca,San Juan Colorado,Bosque,Inicial,No,1,Si,Ejidal,1163,40,Meseta,Zenital,BP,VSA,4,1,1,1,1,-97.89027744,16.56222222
73734,2009,25/06/2009,Oaxaca,San Mateo Sindihui,Bosque,Inicial,No,1,Si,Comunal,1865,35,Ladera,Noreste,BQP,VSn,4,1,1,1,1,-97.40805556,16.99972189
69858,2009,06/05/2009,Oaxaca,Santiago Jocotepec,Selva,Inicial,No,1,Si,Ejidal,326,30,Lomerio,Este,SAP,VSA,4,1,1,1,1,-96.01397222,17.76397222
71411,2009,21/06/2009,Oaxaca,San Jeronimo Sosola,Bosque,Inicial,No,1,Si,Comunal,1761,50,Barranca,Suroeste,BQ,VSA,4,1,1,1,1,-97.01502778,17.48413856
71426,2009,01/07/2009,Oaxaca,Ixtlan de Juarez,Bosque,Inicial,No,1,Si,Comunal,777,60,Ladera,Norte,BQP,VSn,4,1,1,1,1,-96.30944444,17.45888889
73549,2009,25/07/2009,Oaxaca,San Pablo Villa de Mitla,Bosque,Inicial,No,1,Si,Comunal,2058,50,Lomerio,Noreste,BQP,VSn,3,1,0,1,1,-96.32802711,17.00747222
73579,2009,17/03/2009,Oaxaca,Matias Romero,Selva,Inicial,No,1,Si,Ejidal,93,50,Lomerio,Suroeste,SAP,VSh,4,1,1,1,1,-94.92249933,16.94749967
73947,2009,20/06/2009,Oaxaca,San Antonio Huitepec,Bosque,Inicial,No,1,Si,Comunal,2361,60,Ladera,Sureste,BPQ,VSn,4,1,1,1,1,-97.081416,16.94413856
73972,2009,03/05/2009,Oaxaca,San Juan Juquila Mixes,Bosque,Inicial,No,1,Si,Comunal,1559,60,Ladera,Este,BQP,VSA,4,1,1,1,1,-95.91027778,16.90083333
73997,2009,09/04/2009,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Ejidal,230,30,Ladera,Noreste,SAP,VSA,4,1,1,1,1,-94.73974967,16.848333
74197,2009,14/04/2009,Oaxaca,Asuncion Ixtaltepec,Selva,Inicial,No,1,Si,Comunal,294,80,Barranca,Este,SAP,VSA,1,1,0,0,0,-94.88249933,16.80997222
77273,2009,07/07/2009,Oaxaca,San Marcial Ozolotepec,Bosque,Inicial,No,1,Si,Comunal,1630,80,Ladera,Sur,BQP,VSA,2,1,1,0,0,-96.41527778,16.01811044
71386,2009,06/07/2009,Oaxaca,Silacayoápam,Bosque,Inicial,No,1,Si,Comunal,1027,50,Ladera,Norte,BQP,VSA,4,1,1,1,1,-98.19138856,17.51722156
72053,2009,20/06/2009,Oaxaca,San Francisco Telixtlahuaca,Bosque,Inicial,No,1,Si,Comunal,1953,45,Ladera,Sureste,BQ,VSA,4,1,1,1,1,-96.97302711,17.34697189
77066,2009,18/05/2009,Oaxaca,San Sebastian Coatlan,Bosque,Inicial,No,1,Si,Ejidal,1038,80,Ladera,Oeste,BQP,VSA,2,1,0,1,0,-96.83086044,16.12336044
76077,2009,16/07/2009,Oaxaca,Santiago Minas,Bosque,Inicial,No,1,Si,Comunal,1120,60,Ladera,Oeste,BPQ,VSA,4,1,1,1,1,-97.23913856,16.45275
71391,2009,09/07/2009,Oaxaca,Tezoatlan de Segura y Luna,Bosque,Inicial,No,1,Si,Comunal,2743,40,Ladera,Este,BQ,VSA,4,1,1,1,1,-97.95602778,17.51247222
70752,2009,30/06/2009,Oaxaca,San Juan Bautista Atatlahuca,Bosque,Inicial,No,1,Si,Comunal,1435,20,Lomerio,Oeste,BQ,VSA,4,1,1,1,1,-96.82169378,17.61302778
74774,2009,24/05/2009,Oaxaca,San Pedro Quiatoni,Bosque,Inicial,No,1,Si,Comunal,1693,80,Ladera,Sureste,BP,VSA,4,1,1,1,1,-96.01169444,16.724166
75185,2009,27/05/2009,Oaxaca,Santa Maria Totolapilla,Selva,Inicial,No,1,Si,Comunal,496,60,Barranca,Noroeste,SBC,VSn,4,1,1,1,1,-95.59499967,16.616666
75342,2009,26/06/2009,Oaxaca,Santa Maria Zaniza,Bosque,Inicial,No,1,Si,Comunal,1429,90,Ladera,Sur,BQ,VSA,3,1,1,0,1,-97.37338822,16.637583
72028,2009,03/07/2009,Oaxaca,San Sebastian Tecomaxtlahuac,Bosque,Inicial,No,1,Si,Comunal,2350,56,Ladera,Sur,BQ,VSn,3,1,1,0,1,-98.148333,17.38194378
72481,2009,27/06/2009,Oaxaca,Magdalena Apasco,Bosque,Inicial,No,1,Si,Comunal,1824,30,Lomerio,Sur,BQ,VSA,4,1,1,1,1,-96.78838856,17.25036111
73574,2009,05/03/2009,Oaxaca,San Juan Guichicovi,Bosque,Inicial,No,1,Si,Ejidal,574,20,Lomerio,Oeste,BQP,VSn,4,1,1,1,1,-95.15666667,16.95838889
73774,2009,16/03/2009,Oaxaca,Santiago Ixcuintepec,Bosque,Inicial,No,1,Si,Comunal,436,10,Lomerio,Oeste,BP,VSA,4,1,1,1,1,-95.53361078,16.93002711
70782,2009,08/04/2009,Oaxaca,Santiago Yaveo,Selva,Inicial,No,1,Si,Propiedad Particular,73,10,Lomerio,Suroeste,SAP,VSA,4,1,1,1,1,-95.40972222,17.5575
73164,2009,18/04/2009,Oaxaca,Santa Maria Chimalapa,Selva,Inicial,No,1,Si,Comunal,867,50,Ladera,Sur,SAP,VSA,2,1,1,0,0,-94.63666633,17.023916
73347,2009,02/05/2009,Oaxaca,Asuncion Cacalotepec,Bosque,Inicial,No,1,Si,Comunal,1894,80,Ladera,Noreste,BM,VSaa,4,1,1,1,1,-95.95113889,17.038083
70064,2009,14/07/2009,Oaxaca,San Pedro Jocotipac,Bosque,Inicial,No,1,Si,Ejidal,2187,25,Ladera,Sureste,BQ,VSn,4,1,1,1,1,-97.09944411,17.75805556
70264,2009,08/07/2009,Oaxaca,Zapotitlan Lagunas,Selva,Inicial,No,1,Si,Comunal,2102,30,Ladera,Sureste,SBC,VSn,4,1,1,1,1,-98.42113822,17.75027778
76865,2009,01/06/2009,Oaxaca,San Carlos Yautepec,Bosque,Inicial,No,1,Si,Comunal,994,100,Barranca,Sureste,BQ,VSA,2,1,1,0,0,-95.84891633,16.17608267
70049,2009,04/07/2009,Oaxaca,Heroica Ciudad de Huajuapan,Selva,Inicial,No,1,Si,Comunal,2145,0,Planicie,Zenital,SBC,VSaa,4,1,1,1,1,-97.80666667,17.77972156
74968,2009,24/05/2009,Oaxaca,San Pedro Totolapa,Bosque,Inicial,No,1,Si,Comunal,1416,60,Ladera,Sur,BQ,VSA,3,1,1,1,0,-96.38766633,16.69397189
77174,2009,02/07/2009,Oaxaca,San Miguel Suchixtepec,Bosque,Inicial,No,1,Si,Propiedad Particular,1125,80,Lomerio,Oeste,BQP,VSn,4,1,1,1,1,-96.50644444,16.06636111
77427,2009,05/06/2009,Oaxaca,San Pedro Mixtepec - Distr.,Selva,Inicial,No,1,Si,Comunal,315,50,Lomerio,Noroeste,SMS,VSA,3,1,0,1,1,-97.16308333,15.95413889
76825,2009,07/06/2009,Oaxaca,Santiago Jamiltepec,Selva,Inicial,No,1,Si,Ejidal,1590,35,Lomerio,Sureste,SMS,VSA,4,1,1,1,1,-97.71333333,16.24166633
74384,2009,18/03/2009,Oaxaca,Santiago Lachiguiri,Bosque,Inicial,No,1,Si,Comunal,777,30,Lomerio,Noreste,BM,VSA,4,1,1,1,1,-95.49305522,16.79274967
73114,2009,22/07/2009,Oaxaca,Santa Maria Peñoles,Bosque,Inicial,No,1,Si,Comunal,2384,60,Ladera,Norte,BPQ,VSn,4,1,1,1,1,-96.98111044,17.12102711
74354,2009,20/07/2009,Oaxaca,San Bernardo Mixtepec,Bosque,Inicial,No,1,Si,Comunal,1899,70,Ladera,Este,BQ,VSaa,4,1,1,1,1,-96.89749967,16.84749967
69592,2009,12/07/2009,Oaxaca,Heroica Ciudad de Huajuapan,Bosque,Inicial,No,1,Si,Propiedad Particular,1683,10,Lomerio,Noroeste,BQ,VSaa,4,1,1,1,1,-97.75694444,17.86861044
76830,2009,23/05/2009,Oaxaca,Villa de Tututepec de Melcho,Bosque,Inicial,No,1,Si,Comunal,800,30,Ladera,Norte,BP,VSA,4,1,1,1,1,-97.47997156,16.23472189
68907,2009,02/09/2009,Oaxaca,San Lucas Ojitlan,Selva,Inicial,No,1,No,Ejidal,34,0,Planicie,Zenital,NA,VSna,4,1,1,1,1,-96.383333,17.95916667
74162,2009,26/06/2009,Oaxaca,San Bartolome Quialana,Bosque,Inicial,No,1,Si,Comunal,2646,20,Terraza,Este,BQ,VSn,4,1,1,1,1,-96.52258267,16.87594378
77356,2009,20/05/2009,Oaxaca,San Baltazar Loxicha,Bosque,Inicial,No,1,Si,Comunal,841,80,Ladera,Sur,BQ,VSA,3,1,1,1,0,-96.78916633,15.98666633
77422,2009,20/04/2009,Oaxaca,Villa de Tututepec de Melcho,Selva,Inicial,Si,1,Si,Comunal,32,0,Planicie,Sur,SBC,VSaa,4,1,1,1,1,-97.395833,15.96166667
70299,2009,01/08/2009,Oaxaca,San Juan Tepeuxila,Bosque,Inicial,No,1,Si,Comunal,1603,60,Ladera,Norte,BQP,VSn,3,1,0,1,1,-96.77138822,17.70194444
74394,2009,16/03/2009,Oaxaca,El Barrio de la Soledad,Selva,Inicial,No,1,Si,Ejidal,142,20,Lomerio,Sur,SMQ,VSA,4,1,1,1,1,-95.02527711,16.771666
74561,2009,25/06/2009,Oaxaca,San Miguel Tilquiápam,Bosque,Inicial,No,1,Si,Comunal,1820,40,Barranca,Suroeste,BQ,VSaa,4,1,1,1,1,-96.57138822,16.790833
77184,2009,17/08/2009,Oaxaca,San Miguel del Puerto,Bosque,Inicial,No,1,Si,Comunal,721,60,Ladera,Noreste,BP,VSn,3,1,0,1,1,-96.04086078,16.04861078
77501,2009,21/07/2009,Oaxaca,Santa Maria Colotepec,Selva,Inicial,No,1,Si,Comunal,514,40,Ladera,Noroeste,SMS,VSA,3,1,1,1,0,-96.83919411,15.89805522
73139,2009,01/05/2009,Oaxaca,Santa Maria Alotepec,Bosque,Inicial,No,1,Si,Comunal,590,50,Ladera,Este,BQP,VSA,4,1,1,1,1,-95.80861111,17.07724933
