"","Conglomerado","cgl_sit_arb","Anio","Estado","Municipio","Formato","Cve_veg_SV","Tipo_veg_SV","Veg_prim_levantada","Veg_sec_levantada","Sitio","Registro","Arbol","NumeroTallos","FormaFuste","TipoTocon","Familia_APG","NombreCientifico_APG","Condicion","NomComun","X","Y","Altitud","Vigor","VigEtapa","DiametroCopa","PosicionCopa","porc_CopaViva","ExposicionLuz","DensidadCopa","TransparenciaCopa","MuerteRegresiva","DiametroBasal","Azimut","distancia","Edad","GrosorCorteza","Long10Anillos","NumAnillos25","Troza1","Troza2","Troza3","Troza4","Troza5","Troza6","Troza7","Troza8","AlturaFusteLimpio","AlturaComercial","Forma_Biologica_1","Danio1","Severidad1","Danio2","Severidad2","Altura_total","Diametro_normal","Area_basal","Area_copa"
"42",65266,"65266_1_11",2010,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","VSaa/BP","BOSQUE DE PINO","BP","VSA",1,11,11,"NULL","NULL","NULL","Fagaceae","Quercus germana","Vivo","Encino","-97.0702771111111","18.5715826666667",1836,"Bueno","Arbol muy joven","3.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.1","NULL","Arbol","NULL","NULL","NULL","NULL",6.6,9.3,"0.00693979383674012","10.752126"
"43",65266,"65266_1_25",2010,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","VSaa/BP","BOSQUE DE PINO","BP","VSA",1,25,25,"NULL","NULL","NULL","Fagaceae","Quercus germana","Vivo","Encino","-97.0702771111111","18.5715826666667",1836,"Bueno","Arbol muy joven","4.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.7","1.4","Arbol","NULL","NULL","NULL","NULL",6.9,11.6,"0.0105683430950867","14.522046"
"44",65266,"65266_2_11",2010,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","VSaa/BP","BOSQUE DE PINO","BP","VSaa",2,11,11,"NULL","NULL","NULL","Fagaceae","Quercus germana","Vivo","Encino","-97.0702493333333","18.5719993333333",1836,"Bueno","Arbol muy joven","3.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5.6","NULL","Arbol","NULL","NULL","NULL","NULL",9.8,9.1,"0.00650389794528352","7.547694"
"45",65266,"65266_2_15",2010,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","VSaa/BP","BOSQUE DE PINO","BP","VSaa",2,15,15,"NULL","NULL","NULL","Fagaceae","Quercus germana","Vivo","Encino","-97.0702493333333","18.5719993333333",1836,"Bueno","Arbol joven","4.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6.1","6.1","Arbol","NULL","NULL","NULL","NULL",13.6,16.6,"0.021642483394693","14.522046"
"46",65266,"65266_4_6",2010,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","VSaa/BP","BOSQUE DE PINO","BQ","VSaa",4,6,6,"NULL","NULL","NULL","Fagaceae","Quercus germana","Vivo","Encino","-97.070666","18.571416",1836,"Bueno","Arbol joven","4.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","3.1","Arbol","NULL","NULL","NULL","NULL",10.8,20.2,"0.0320474640208191","17.349486"
"47",65273,"65273_1_18",2012,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",1,18,18,"NULL","Arbol recto con un fuste","NULL","Fabaceae","Pterocarpus acapulcensis","Vivo","Sangregado","-96.738333","18.5605555555556",308,"NULL","NULL","4.1","Codominante","50","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","65","20","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6.3","NULL","Arbol","Ausencia de daño","n/a","NULL","NULL",12.8,8.8,"0.00608213786365357","13.202574"
"48",65265,"65265_2_10",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BQP","VSaa",2,10,10,"NULL","NULL","NULL","Betulaceae","Alnus jorullensis","Vivo","Ailite","-97.1177493333333","18.5737493333333",2391,"Bueno","Arbol muy joven","1.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.2","1.6","Arbol","NULL","NULL","NULL","NULL",7,10.8,"0.00916090592357483","2.544696"
"49",65556,"65556_2_8",2009,"Veracruz de Ignacio de la Llave","Tehuipango","Bosque","TA","AGRICULTURA DE TEMPORAL","BPQ","VSaa",2,8,8,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino blanco","-97.024416","18.525416",2193,"Optimo o Maximo","Arbol muy joven","1.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7.8","NULL","Arbol","NULL","NULL","NULL","NULL",12.6,8.1,"0.00515300988536225","1.327326"
"50",65556,"65556_4_8",2009,"Veracruz de Ignacio de la Llave","Tehuipango","Bosque","TA","AGRICULTURA DE TEMPORAL","BPQ","VSaa",4,8,8,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino blanco","-97.0248604444444","18.5248326666667",2193,"Optimo o Maximo","Arbol joven","2.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.1","5.3","Arbol","NULL","NULL","NULL","NULL",9.6,18.2,"0.0260155917811341","6.157536"
"51",64171,"64171_1_11",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,11,11,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol joven","7.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.9","6.1","Arbol","NULL","NULL","NULL","NULL",13.6,21,"0.03463614","39.592014"
"52",64171,"64171_1_18",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,18,18,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol joven","4.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.2","7.5","Arbol","NULL","NULL","NULL","NULL",13.3,22.3,"0.0394082290577637","14.522046"
"53",64171,"64171_1_26",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,26,26,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol joven","6.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.7","6.5","Arbol","NULL","NULL","NULL","NULL",12.8,18.7,"0.0274646548410553","37.392894"
"54",64171,"64171_1_32",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,32,32,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol muy joven","1.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.3","0","Arbol","NULL","NULL","NULL","NULL",11.8,8.1,"0.00528102935432282","1.76715"
"55",64171,"64171_1_39",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,39,39,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol joven","3.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","3.5","Arbol","NULL","NULL","NULL","NULL",10.8,13.1,"0.0136848092045197","11.341176"
"56",64171,"64171_1_5",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,5,5,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol muy joven","3.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.9","0","Arbol","NULL","NULL","NULL","NULL",10.8,8.8,"0.00622115286670076","8.553006"
"57",64171,"64171_1_6",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,6,6,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol joven","6.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.2","7","Arbol","NULL","NULL","NULL","NULL",10.6,19.7,"0.0304805909608979","29.224734"
"58",64171,"64171_1_7",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,7,7,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol joven","4.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.3","5.5","Arbol","NULL","NULL","NULL","NULL",12.3,19.7,"0.0304805909608979","18.095616"
"59",64171,"64171_1_8",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,8,8,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol joven","6.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.5","4.5","Arbol","NULL","NULL","NULL","NULL",10.8,17.2,"0.0235062345267243","29.224734"
"60",64171,"64171_3_9",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",3,9,9,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1585277777778","18.7556111111111",2359,"Bueno","Arbol joven","3.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.2","1.3","Arbol","NULL","NULL","NULL","NULL",4.9,10.3,"0.00833230890859452","7.547694"
"61",64171,"64171_4_14",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",4,14,14,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1592777777778","18.7556944444444",2359,"Bueno","Arbol joven","5.9","NULL","NULL","NULL","NULL","NULL","NULL","25.3","264","1.2","14","31","45","5","Troza con diametro menor a 30 cm y mayor a 10 cm","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.2","4.5","Arbol","NULL","NULL","NULL","NULL",9.6,21.8,"0.0376685680877243","27.339774"
"62",64171,"64171_4_17",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",4,17,17,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1592777777778","18.7556944444444",2359,"Bueno","Arbol joven","2.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.5","0","Arbol","NULL","NULL","NULL","NULL",4.3,9.3,"0.00679292487863388","4.90875"
"63",64172,"64172_1_25",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",1,25,25,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1114166666667","18.7541388888889",2900,"NULL","NULL","1.2","Codominante","45","El arbol recibe luz completa en la punta y tres cuartos","45","55","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.9","0","Arbol","Ausencia de daño","n/a","NULL","NULL",5.9,8.5,"0.005674515","1.130976"
"64",64172,"64172_1_4",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",1,4,4,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1114166666667","18.7541388888889",2900,"NULL","NULL","1.6","Codominante","65","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","35","65","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5","5.1","Arbol","Ausencia de daño","n/a","NULL","NULL",7.4,13.3,"0.0141026415970551","2.010624"
"65",64172,"64172_2_14",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",2,14,14,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1113333333333","18.7545555555556",2900,"NULL","NULL","1.9","Codominante","55","El arbol recibe luz completa en la punta y tres cuartos","55","45","00","22.6","252","1.4","24","10","25","10","Troza con diametro menor a 30 cm y mayor a 10 cm","Troza con diametro menor a 30 cm y mayor a 10 cm","NULL","NULL","NULL","NULL","NULL","NULL","2.2","5.9","Arbol","Ausencia de daño","n/a","NULL","NULL",8.5,17,"0.02269806","2.835294"
"66",64172,"64172_3_17",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",3,17,17,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1110555555556","18.7539166666667",2900,"NULL","NULL","1.3","Suprimido","40","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","55","65","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.1","0","Arbol","Ausencia de daño","n/a","NULL","NULL",5,8.8,"0.00622115286670076","1.327326"
"67",64172,"64172_3_28",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",3,28,28,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1110555555556","18.7539166666667",2900,"NULL","NULL","1.3","Codominante","45","El arbol recibe luz completa en la punta y tres cuartos","55","75","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.8","4.9","Arbol","Ausencia de daño","n/a","NULL","NULL",6.5,12.5,"0.012271875","1.327326"
"68",64172,"64172_3_5",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",3,5,5,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1110555555556","18.7539166666667",2900,"NULL","NULL","2.3","Codominante","60","El arbol recibe luz completa en la punta y tres cuartos","55","65","00","14.8","58","4.4","12","12","28","9","Troza con diametro menor a 30 cm y mayor a 10 cm","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.5","3.1","Arbol","Ausencia de daño","n/a","NULL","NULL",6.5,12.5,"0.012271875","4.154766"
"69",64173,"64173_1_17",2013,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BP","BOSQUE DE PINO","BPQ","VSaa",1,17,17,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus greggii","Vivo","Pino","-97.0638333333333","18.7527777777778",1998,"NULL","NULL","9.1","Dominante","85","El arbol recibe luz completa en la punta y tres cuartos","55","40","00","40.3","347","5.6","47","16","28","9","Troza con diametro menor a 30 cm y mayor a 10 cm","Troza con diametro menor a 30 cm y mayor a 10 cm","NULL","NULL","NULL","NULL","NULL","NULL","2.2","6.7","Arbol","Ausencia de daño","-9999","NULL","NULL",11.8,35.7,"0.100660001309637","65.038974"
"70",64173,"64173_1_7",2013,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BP","BOSQUE DE PINO","BPQ","VSaa",1,7,7,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus greggii","Vivo","Pino","-97.0638333333333","18.7527777777778",1998,"NULL","NULL","3.4","Codominante","60","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","35","70","00","NULL","172","8.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.7","0","Arbol","Ausencia de daño","-9999","NULL","NULL",5.9,9.6,"0.00738982830938187","9.079224"
"71",64173,"64173_4_26",2013,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BP","BOSQUE DE PINO","BPQ","VSaa",4,26,26,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus greggii","Vivo","Pino","-97.0642222222222","18.7525555555556",1998,"NULL","NULL","4.3","Codominante","85","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","40","65","00","20.2","316","6","34","14","20","13","Troza con diametro menor a 30 cm y mayor a 10 cm","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.3","3.5","Arbol","Ausencia de daño","-9999","NULL","NULL",8.1,15.6,"0.0193593241296181","14.522046"
"72",65265,"65265_1_8",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BQP","VSaa",1,8,8,"NULL","NULL","NULL","Fagaceae","Quercus laurina","Vivo","Encino delgado","-97.1177771111111","18.5733326666667",2391,"Bueno","Arbol joven","2.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5.7","5","Arbol","NULL","NULL","NULL","NULL",10.8,19.5,"0.029864835","3.463614"
"73",64990,"64990_4_6",2013,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",4,6,6,"NULL","Arbol inclinado con un fuste","NULL","Asteraceae","Telanthophora grandifolia","Vivo","Hoja enorme","-96.7844163333333","18.60725",1150,"NULL","NULL","3.7","Suprimido","10","Arboles que no reciben luz porque se encuentran sombreados por otros arboles  parras  trepadoras u otra vegetacion  arboles que no tienen copa por definicion ","45","55","00","NULL","300","3.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5.7","NULL","Arbusto","Ausencia de daño","-9999","NULL","NULL",8.3,14.1,"0.0156145382448898","10.752126"
"74",65265,"65265_1_16",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BQP","VSaa",1,16,16,"NULL","NULL","NULL","Fagaceae","Quercus rugosa","Vivo","Cucharita","-97.1177771111111","18.5733326666667",2391,"Bueno","Arbol joven","1.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.4","3.4","Arbol","NULL","NULL","NULL","NULL",4.5,17,"0.02269806","1.327326"
"75",65265,"65265_1_18",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BQP","VSaa",1,18,18,"NULL","NULL","NULL","Fagaceae","Quercus rugosa","Vivo","Cucharita","-97.1177771111111","18.5733326666667",2391,"Bueno","Arbol muy joven","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.9","NULL","Arbol","NULL","NULL","NULL","NULL",6.6,8.8,"0.00608213786365357","0.7854"
"76",65265,"65265_1_25",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BQP","VSaa",1,25,25,"NULL","NULL","NULL","Fagaceae","Quercus rugosa","Vivo","Cucharita","-97.1177771111111","18.5733326666667",2391,"Muy pobre","Arbol joven","1.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.6","1.7","Arbol","NULL","NULL","NULL","NULL",7.6,12.8,"0.0128679939834961","2.269806"
"77",65265,"65265_1_36",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BQP","VSaa",1,36,36,"NULL","NULL","NULL","Fagaceae","Quercus rugosa","Vivo","Cucharita","-97.1177771111111","18.5733326666667",2391,"Bueno","Arbol joven","2.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.4","5.3","Arbol","NULL","NULL","NULL","NULL",9.8,18.7,"0.0274646548410553","3.463614"
"78",65265,"65265_1_37",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BQP","VSaa",1,37,37,"NULL","NULL","NULL","Fagaceae","Quercus rugosa","Vivo","Cucharita","-97.1177771111111","18.5733326666667",2391,"Bueno","Arbol muy joven","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","NULL","Arbol","NULL","NULL","NULL","NULL",4.9,9.1,"0.00650389794528352","0.7854"
"79",65265,"65265_3_67",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BPQ","VSn",3,67,67,"NULL","NULL","NULL","Fagaceae","Quercus rugosa","Vivo","Cucharita","-97.117416","18.5730826666667",2391,"Bueno","Arbol muy joven","1.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.8","NULL","Arbol","NULL","NULL","NULL","NULL",7,9,"0.00636174","1.327326"
"80",65265,"65265_3_73",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BPQ","VSn",3,73,73,"NULL","NULL","NULL","Fagaceae","Quercus rugosa","Vivo","Cucharita","-97.117416","18.5730826666667",2391,"Pobre","Arbol joven","1.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.3","1.7","Arbol","NULL","NULL","NULL","NULL",5.5,12.3,"0.0120763096569763","0.950334"
"81",65268,"65268_2_4",2012,"Veracruz de Ignacio de la Llave","Mixtla de Altamirano","Bosque","TA","AGRICULTURA DE TEMPORAL","BM","VSaa",2,4,4,"NULL","Arbol recto con un fuste","NULL","Fagaceae","Quercus rugosa","Vivo","Encino","-96.9755826666667","18.5690271111111",2175,"NULL","NULL","2.5","Codominante","50","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","25","75","00","22.9","70","5.6","0","20","NULL","NULL","Troza apta para triplay de muy alta calidad","Troza apta para triplay de muy alta calidad","NULL","NULL","NULL","NULL","NULL","NULL","2.8","7.2","Arbol","Ausencia de daño","n/a","NULL","NULL",8.1,20.2,"0.0320474640208191","4.90875"
